time,open,high,low,close,volume
2023-09-29,1164.45,1176.77,1164.45,1166.26,169672758
2023-10-02,1166.64,1173.06,1159.16,1167.13,141582946
2023-10-03,1156.86,1158.38,1128.54,1130.89,280565179
2023-10-04,1129.15,1146.21,1118.74,1138.54,185028635
2023-10-05,1141.22,1143.34,1124.48,1124.48,153849959
2023-10-06,1125.62,1141.93,1120.28,1139.78,153208329
2023-10-09,1139.07,1150.37,1135.67,1150.37,179493616
2023-10-10,1153.05,1163.47,1153.05,1160.28,178299259
2023-10-11,1161.87,1167.29,1154.45,1167.29,126868612
2023-10-12,1167.62,1172.14,1162.0,1165.49,148924660
2023-10-13,1158.34,1167.61,1152.58,1166.66,160424451
2023-10-16,1165.75,1168.02,1151.13,1153.21,205015777
2023-10-17,1157.63,1160.3,1141.03,1141.03,161603698
2023-10-18,1143.95,1144.89,1108.68,1125.56,293761772
2023-10-19,1126.67,1126.86,1104.89,1104.89,178218856
2023-10-20,1104.83,1125.63,1094.78,1123.69,181990989
2023-10-23,1122.73,1123.28,1099.34,1106.85,169215761
2023-10-24,1109.18,1121.39,1102.05,1117.12,129685119
2023-10-25,1117.92,1124.85,1113.28,1113.32,130822603
2023-10-26,1092.56,1094.96,1056.32,1064.95,330096312
2023-10-27,1070.98,1074.01,1050.32,1067.57,210864533
2023-10-30,1063.14,1066.38,1047.63,1047.63,166465302
2023-10-31,1049.56,1053.05,1034.12,1039.38,214693122
2023-11-01,1038.9,1051.65,1034.04,1051.65,211514703
2023-11-02,1052.14,1087.5,1052.14,1087.5,212256202
2023-11-03,1088.31,1095.71,1082.83,1086.19,225736106
2023-11-06,1086.19,1104.04,1086.19,1103.52,240349836
2023-11-07,1100.4,1101.7,1091.38,1092.71,179989802
2023-11-08,1092.51,1129.95,1086.85,1129.95,260956159
2023-11-09,1130.64,1137.05,1122.72,1122.95,252448101
2023-11-10,1113.38,1123.66,1107.51,1109.05,257736634
2023-11-13,1109.14,1114.41,1099.18,1106.72,216757827
2023-11-14,1112.37,1124.76,1109.79,1119.28,247433721
2023-11-15,1130.53,1144.88,1128.64,1131.9,290981102
2023-11-16,1128.57,1132.6,1123.29,1132.6,161613202
2023-11-17,1135.52,1137.73,1096.44,1103.53,287950803
2023-11-20,1091.66,1114.63,1085.74,1102.85,226641480
2023-11-21,1103.6,1113.69,1102.33,1108.6,194760201
2023-11-22,1108.6,1112.98,1098.21,1109.8,237253400
2023-11-23,1111.93,1114.87,1082.68,1082.68,192864888
2023-11-24,1085.26,1087.34,1068.59,1087.34,225407100
2023-11-27,1087.34,1088.03,1076.62,1078.42,153964374
2023-11-28,1078.86,1089.4,1068.24,1088.51,176040153
2023-11-29,1088.51,1097.42,1087.95,1093.16,137448653
2023-11-30,1091.44,1097.22,1081.7,1081.7,169296467
2023-12-01,1081.7,1091.17,1077.33,1090.39,141733828
2023-12-04,1094.42,1111.9,1093.85,1107.16,297478009
2023-12-05,1108.02,1109.48,1097.05,1100.42,189582297
2023-12-06,1100.42,1109.27,1100.14,1109.27,209560418
2023-12-07,1109.67,1115.24,1096.22,1111.35,319852493
2023-12-08,1111.28,1118.81,1109.67,1114.89,261219623
2023-12-11,1114.89,1120.07,1111.73,1117.34,198805521
2023-12-12,1119.26,1121.21,1114.98,1121.21,207307791
2023-12-13,1123.34,1124.71,1105.71,1106.83,223686371
2023-12-14,1111.12,1113.01,1102.67,1104.49,201577636
2023-12-15,1104.94,1107.15,1097.4,1097.4,205960443
2023-12-18,1097.4,1099.41,1082.8,1084.67,257475700
2023-12-19,1083.6,1091.87,1076.36,1091.87,173002853
2023-12-20,1092.29,1097.49,1088.63,1097.01,206287422
2023-12-21,1097.01,1097.82,1089.59,1097.43,134576508
2023-12-22,1097.23,1099.53,1093.19,1097.45,161826881
2023-12-25,1099.72,1113.73,1099.44,1111.86,194637780
2023-12-26,1112.4,1117.33,1111.11,1115.52,179230849
2023-12-27,1116.48,1120.56,1115.78,1115.94,264059400
2023-12-28,1116.66,1129.33,1115.17,1128.51,203492701
2023-12-29,1130.89,1136.02,1130.09,1131.46,231102852
2024-01-02,1137.11,1140.11,1129.78,1131.64,215072183
2024-01-03,1131.57,1144.85,1126.57,1144.85,198944286
2024-01-04,1145.72,1167.27,1144.57,1156.37,436809301
2024-01-05,1156.71,1161.53,1152.79,1161.14,238491539
2024-01-08,1164.43,1169.95,1159.73,1163.52,277139201
2024-01-09,1163.61,1164.86,1156.01,1160.21,243371201
2024-01-10,1160.5,1168.93,1158.53,1162.68,367994000
2024-01-11,1162.68,1172.49,1159.52,1163.56,287315950
2024-01-12,1161.72,1167.94,1149.61,1163.66,385307501
2024-01-15,1168.07,1172.16,1161.3,1161.3,226774393
2024-01-16,1157.85,1170.19,1155.25,1170.19,225111527
2024-01-17,1169.52,1177.01,1165.32,1166.61,258069157
2024-01-18,1168.44,1175.6,1166.29,1173.91,190968801
2024-01-19,1176.62,1185.23,1176.54,1185.23,237518700
2024-01-22,1189.98,1192.57,1183.04,1189.56,288925832
2024-01-23,1191.54,1193.19,1180.91,1183.85,234933314
2024-01-24,1183.85,1188.11,1178.53,1179.45,248594801
2024-01-25,1180.64,1180.68,1174.11,1177.52,166730901
2024-01-26,1180.02,1184.9,1180.02,1182.82,179551893
2024-01-29,1184.54,1185.62,1178.29,1179.17,173798701
2024-01-30,1178.9,1182.49,1176.91,1181.71,186818537
2024-01-31,1183.54,1185.27,1163.51,1166.33,425739164
2024-02-01,1165.05,1175.62,1164.77,1173.35,182806174
2024-02-02,1174.02,1178.85,1171.62,1174.76,246677111
2024-02-05,1176.74,1201.33,1176.3,1197.36,337280702
2024-02-06,1199.73,1203.83,1196.66,1199.17,186415300
2024-02-07,1201.39,1214.54,1201.04,1212.7,208253518
2024-02-15,1213.84,1226.09,1213.84,1217.12,300256521
2024-02-16,1221.31,1224.54,1217.46,1224.54,223036531
2024-02-19,1228.71,1240.2,1226.97,1240.2,366083743
2024-02-20,1241.93,1243.81,1235.86,1241.65,290206392
2024-02-21,1241.01,1248.23,1233.97,1242.08,357613101
2024-02-22,1242.15,1243.58,1236.29,1239.9,253434746
2024-02-23,1241.28,1256.11,1222.94,1223.09,497404672
2024-02-26,1223.83,1234.52,1220.3,1233.31,279308070
2024-02-27,1238.55,1248.24,1235.15,1247.91,359072521
2024-02-28,1252.14,1265.35,1246.63,1265.35,312645309
2024-02-29,1268.94,1276.9,1258.26,1265.75,350189805
2024-03-01,1267.31,1269.07,1258.83,1267.07,277677296
2024-03-04,1267.07,1275.36,1262.9,1268.53,333754338
2024-03-05,1268.53,1280.17,1264.84,1280.17,290437530
2024-03-06,1280.38,1288.06,1264.44,1271.07,322852796
2024-03-07,1271.63,1279.92,1266.52,1276.56,265623657
2024-03-08,1277.31,1281.52,1250.2,1250.2,438997600
2024-03-11,1250.08,1255.3,1232.97,1235.12,316070657
2024-03-12,1233.81,1244.95,1232.4,1242.23,251037342
2024-03-13,1242.23,1272.28,1242.23,1272.28,265028001
2024-03-14,1272.36,1277.29,1254.72,1260.32,272327824
2024-03-15,1258.22,1264.77,1244.01,1256.42,278453204
2024-03-18,1256.37,1258.38,1215.67,1235.74,448754709
2024-03-19,1235.48,1241.23,1229.02,1234.74,264225398
2024-03-20,1236.45,1262.31,1228.49,1259.06,316226701
2024-03-21,1267.37,1281.57,1264.28,1281.57,329479703
2024-03-22,1281.57,1295.79,1276.81,1284.14,511326679
2024-03-25,1283.64,1288.91,1266.97,1270.0,302892201
2024-03-26,1270.0,1287.89,1266.79,1286.23,241962613
2024-03-27,1288.19,1290.76,1279.68,1288.77,251672309
2024-03-28,1294.29,1306.42,1294.29,1303.2,336980786
2024-03-29,1305.41,1306.01,1294.97,1296.9,288210403
2024-04-01,1293.36,1298.59,1284.2,1292.62,256968205
2024-04-02,1283.11,1292.3,1273.16,1292.3,407347848
2024-04-03,1287.64,1290.84,1273.15,1274.27,297624451
2024-04-04,1274.22,1278.67,1267.47,1267.65,269763614
2024-04-05,1258.11,1265.65,1251.84,1257.78,268301157
2024-04-08,1257.23,1260.17,1248.24,1254.72,257121900
2024-04-09,1255.84,1266.92,1252.58,1266.92,209914100
2024-04-10,1271.37,1276.08,1263.82,1263.82,237107520
2024-04-11,1262.96,1266.71,1254.64,1262.86,179576100
2024-04-12,1263.17,1285.3,1262.41,1284.74,471293612
2024-04-15,1283.98,1287.46,1227.9,1227.9,538362257
2024-04-16,1228.32,1234.28,1209.99,1232.7,417213811
2024-04-17,1232.89,1237.08,1209.42,1210.74,258632636
2024-04-19,1207.21,1210.32,1186.51,1194.03,316713075
2024-04-22,1204.41,1214.24,1200.15,1206.64,244143276
2024-04-23,1207.76,1213.96,1191.61,1200.37,273500146
2024-04-24,1200.37,1234.87,1200.37,1232.17,280577090
2024-04-25,1235.25,1236.99,1226.76,1233.72,176498597
2024-04-26,1227.69,1245.52,1225.55,1240.5,205247390
2024-05-02,1244.15,1248.41,1239.02,1247.21,180100603
2024-05-03,1248.5,1259.83,1248.5,1255.62,221412372
2024-05-06,1262.41,1274.62,1256.67,1274.62,292761268
2024-05-07,1279.29,1285.43,1272.63,1284.85,213724770
2024-05-08,1279.2,1285.12,1269.97,1284.85,327318728
2024-05-09,1287.23,1289.92,1274.57,1281.47,248065742
2024-05-10,1284.88,1285.22,1268.91,1277.47,182697639
2024-05-13,1277.47,1281.58,1266.27,1272.53,198603493
2024-05-14,1281.65,1287.51,1276.04,1277.31,209918068
2024-05-15,1277.31,1294.71,1277.31,1289.97,249157874
2024-05-16,1300.56,1311.4,1296.77,1308.27,317869013
2024-05-17,1309.42,1312.95,1304.14,1310.15,309091269
2024-05-20,1317.61,1322.13,1312.55,1312.55,415930573
2024-05-21,1311.36,1313.19,1297.51,1308.62,275019568
2024-05-22,1307.53,1311.11,1288.47,1291.46,365615503
2024-05-23,1290.38,1304.76,1283.26,1304.76,265508734
2024-05-24,1304.74,1309.89,1272.98,1283.46,427909575
2024-05-27,1286.97,1288.75,1275.98,1284.88,257285182
2024-05-28,1291.18,1299.75,1285.83,1299.75,271938761
2024-05-29,1299.75,1302.56,1284.02,1284.02,292280874
2024-05-30,1279.32,1280.5,1263.44,1279.29,291836874
2024-05-31,1280.08,1283.3,1273.85,1275.97,185017888
2024-06-03,1285.07,1301.64,1284.95,1297.78,318033991
2024-06-04,1305.12,1306.96,1298.4,1300.99,273463864
2024-06-05,1302.07,1313.11,1299.66,1299.66,272392074
2024-06-06,1303.85,1308.43,1296.37,1302.28,305583427
2024-06-07,1303.32,1314.56,1302.53,1308.03,190932922
2024-06-10,1314.28,1319.06,1306.53,1311.1,254560990
2024-06-11,1315.48,1318.09,1301.43,1308.3,299197646
2024-06-12,1308.89,1331.81,1305.27,1331.81,338197504
2024-06-13,1331.91,1339.17,1327.79,1333.85,374819501
2024-06-14,1336.35,1338.59,1316.46,1316.46,359321713
2024-06-17,1317.64,1318.16,1305.5,1309.7,303239479
2024-06-18,1314.39,1320.8,1309.89,1309.89,294416401
2024-06-19,1309.89,1319.31,1300.67,1314.22,339434964
2024-06-20,1316.78,1326.88,1311.43,1322.36,353450709
2024-06-21,1323.77,1324.81,1316.07,1319.93,269196967
2024-06-24,1317.31,1319.51,1287.26,1289.85,420389873
2024-06-25,1290.12,1293.28,1281.89,1288.8,254199703
2024-06-26,1291.04,1294.12,1276.44,1291.3,360677953
2024-06-27,1291.3,1291.3,1282.24,1289.03,204237743
2024-06-28,1289.31,1290.97,1272.27,1278.32,280506551
2024-07-01,1278.22,1285.48,1271.2,1285.48,186818064
2024-07-02,1288.21,1300.58,1286.07,1296.06,203010508
2024-07-03,1296.08,1309.4,1296.08,1305.5,236379658
2024-07-04,1309.16,1313.01,1304.31,1310.63,182023183
2024-07-05,1310.82,1316.7,1307.98,1316.18,190631765
2024-07-08,1317.01,1319.27,1309.55,1315.83,258969942
2024-07-09,1315.35,1322.21,1309.15,1321.78,290145651
2024-07-10,1322.24,1324.91,1310.91,1310.91,263503990
2024-07-11,1315.08,1318.15,1306.22,1306.22,239675422
2024-07-12,1304.75,1312.24,1298.45,1301.81,193341088
2024-07-15,1301.83,1307.3,1294.03,1297.82,216634957
2024-07-16,1298.14,1309.75,1298.14,1303.3,237155610
